重庆万达文化旅游城锦御,2室1厅,73平米,72,9864元/平,2020.04.25,暂无数据,毛坯,未知楼层,塔楼
金科空港城,3室2厅,103平米,102,9855元/平,2020.04.25,暂无数据,毛坯,未知楼层,塔楼
新起点,2室2厅,54.2平米,82,15130元/平,2020.04.25,暂无数据,简装,未知楼层,2013年建塔楼
棕榈泉四期,4室2厅,181平米,315,17404元/平,2020.04.25,暂无数据,精装,未知楼层,2013年建板塔结合
大鼎世纪滨江,3室2厅,84.02平米,107,12640元/平,2020.04.25,暂无数据,其他,未知楼层,2012年建塔楼
阳明佳城,2室1厅,67平米,73,10896元/平,2020.04.25,暂无数据,其他,未知楼层,2008年建塔楼
金科阳光小镇五期,2室2厅,73.52平米,83,11290元/平,2020.04.25,暂无数据,精装,未知楼层,塔楼
美每家美华星都,3室1厅,53平米,72,13585元/平,2020.04.25,暂无数据,精装,未知楼层,2017年建塔楼
重庆万达文化旅游城御林,3室2厅,82.48平米,83,10064元/平,2020.04.25,暂无数据,毛坯,未知楼层,2018年建塔楼
环湖雅居B区A组团,1室1厅,40平米,34,8450元/平,2020.04.25,暂无数据,毛坯,未知楼层,暂无数据
天一华府,2室1厅,65平米,83,12770元/平,2020.04.25,暂无数据,简装,未知楼层,2005年建塔楼
中铁万国城,2室2厅,57.12平米,85,14881元/平,2020.04.25,暂无数据,精装,未知楼层,2018年建塔楼
优跃城,2室1厅,49.78平米,56,11210元/平,2020.04.25,暂无数据,精装,未知楼层,2015年建塔楼
万紫山社区,1室1厅,47.04平米,50,10587元/平,2020.04.25,暂无数据,简装,未知楼层,2008年建板塔结合
和记黄埔玥湖园,3室2厅,110.95平米,155,13926元/平,2020.04.25,暂无数据,毛坯,未知楼层,2018年建板楼
龙湖好城时光,3室1厅,66.01平米,95,14271元/平,2020.04.25,暂无数据,精装,未知楼层,2015年建塔楼
半山壹号,2室1厅,54.94平米,58,10557元/平,2020.04.25,暂无数据,精装,未知楼层,2010年建板塔结合
融创春晖十里,2室2厅,80平米,90,11188元/平,2020.04.25,暂无数据,精装,未知楼层,2016年建板楼
同景国际城香溪迈上,2室1厅,61平米,76,12427元/平,2020.04.25,暂无数据,简装,未知楼层,2014年建塔楼
新农街,3室2厅,148平米,62,4183元/平,2020.04.25,暂无数据,简装,未知楼层,2002年建板塔结合
友谊村,2室1厅,77.93平米,80,10266元/平,2020.04.25,暂无数据,精装,未知楼层,1995年建板楼
中国摩,3室2厅,84.28平米,86,10205元/平,2020.04.25,暂无数据,毛坯,未知楼层,塔楼
金科廊桥水乡E区,2室1厅,74平米,73,9825元/平,2020.04.25,暂无数据,简装,未知楼层,2011年建塔楼
金鼎龙泉,3室2厅,114平米,116,10176元/平,2020.04.25,暂无数据,精装,未知楼层,2009年建板楼
东方港湾,2室1厅,74.69平米,89,11863元/平,2020.04.25,暂无数据,精装,未知楼层,2011年建塔楼
星月湾,3室2厅,119.71平米,158,13199元/平,2020.04.24,暂无数据,精装,未知楼层,2006年建塔楼
建设路小区,1室1厅,41平米,41,9879元/平,2020.04.24,暂无数据,其他,未知楼层,1980年建暂无数据
北城国际中心,1室1厅,43平米,66,15349元/平,2020.04.24,暂无数据,精装,未知楼层,2009年建塔楼
融创紫枫郡,3室2厅,96.8平米,141,14567元/平,2020.04.24,暂无数据,精装,未知楼层,2010年建板塔结合
鑫茂源e时代,1室0厅,36.36平米,47,12789元/平,2020.04.24,暂无数据,精装,未知楼层,2009年建塔楼
恒大优活城四期,3室1厅,106.8平米,120,11236元/平,2020.04.24,暂无数据,毛坯,未知楼层,塔楼
鲁能星城一街区,4室2厅,201平米,300,14926元/平,2020.04.24,暂无数据,精装,未知楼层,2004年建塔楼
恒大城一期,3室1厅,122.38平米,145,11849元/平,2020.04.24,暂无数据,精装,未知楼层,2011年建塔楼
金鹏两江时光,2室1厅,71平米,89,12536元/平,2020.04.24,暂无数据,简装,未知楼层,2017年建塔楼
西城镜园,2室2厅,96平米,123,12771元/平,2020.04.24,暂无数据,简装,未知楼层,2000年建塔楼
融汇半岛爱窝,2室2厅,89.18平米,85,9476元/平,2020.04.24,暂无数据,精装,未知楼层,2013年建塔楼
东原九城时光,2室1厅,57.26平米,90,15631元/平,2020.04.24,暂无数据,精装,未知楼层,2015年建板塔结合
金辉御江府,3室2厅,101.54平米,146,14359元/平,2020.04.24,暂无数据,其他,未知楼层,塔楼
万友七季城A区,3室2厅,124平米,150,12097元/平,2020.04.24,暂无数据,其他,未知楼层,2009年建塔楼
金沙港湾,3室2厅,165.27平米,158,9561元/平,2020.04.24,暂无数据,简装,未知楼层,2003年建塔楼
国际家纺城绣色C区,2室1厅,50.18平米,61,12057元/平,2020.04.24,暂无数据,精装,未知楼层,2013年建塔楼
万友七季城C区,2室1厅,77平米,102,13247元/平,2020.04.24,暂无数据,精装,未知楼层,2013年建塔楼
融汇半岛二期,4室2厅,128平米,123,9571元/平,2020.04.24,暂无数据,精装,未知楼层,2008年建板楼
金科城59区,2室2厅,66.7平米,79,11845元/平,2020.04.24,暂无数据,毛坯,未知楼层,2018年建塔楼
如恩岁月,1室1厅,38平米,48,12527元/平,2020.04.24,暂无数据,精装,未知楼层,2013年建板塔结合
财信渝中城,1室0厅,46平米,80,17392元/平,2020.04.24,暂无数据,精装,未知楼层,2017年建塔楼
协信星澜汇三期,2室2厅,71.92平米,75,10318元/平,2020.04.24,暂无数据,其他,未知楼层,板楼
巴国锦苑,2室1厅,66平米,75,11288元/平,2020.04.24,暂无数据,精装,未知楼层,2008年建塔楼
首钢美利山,6室3厅,403平米,420,10422元/平,2020.04.24,暂无数据,毛坯,未知楼层,2008年建板塔结合
爱加西西里,4室2厅,153平米,223,14576元/平,2020.04.24,暂无数据,精装,未知楼层,2011年建塔楼
欣茂苑,2室2厅,86平米,80,9303元/平,2020.04.24,暂无数据,其他,未知楼层,2006年建塔楼
