金泰城丽湾,3室2厅,139.18平米,1110,79753元/平,2020.05.10,西南北,精装,低楼层(共27层),2008年建板楼
荣丰2008,1室0厅,25.52平米,358,140283元/平,2020.05.10,东南,其他,高楼层(共26层),2006年建塔楼
八角南里,2室1厅,55.31平米,297,53698元/平,2020.05.10,南北,简装,低楼层(共6层),1993年建板楼
桃园公寓,2室2厅,130.26平米,333,25565元/平,2020.05.10,南北,精装,低楼层(共7层),1996年建板楼
东风家园,2室2厅,105.27平米,530,50347元/平,2020.05.10,西南,精装,低楼层(共18层),2000年建塔楼
育新花园,2室1厅,83.73平米,579,69092元/平,2020.05.10,东南,精装,中楼层(共20层),1993年建塔楼
天宁寺东里,2室1厅,47.49平米,429,90335元/平,2020.05.10,南北,精装,顶层(共5层),1977年建板楼
润枫锦尚,1室1厅,64.81平米,287,44207元/平,2020.05.10,东,其他,中楼层(共10层),2010年建板塔结合
福苑小区,2室1厅,76.6平米,253,33029元/平,2020.05.10,南北,简装,中楼层(共7层),2000年建板楼
秀水园,1室1厅,43.65平米,283,64834元/平,2020.05.10,南,精装,中楼层(共6层),1990年建板楼
万泉庄小区,2室1厅,52.1平米,573,109981元/平,2020.05.10,南北,简装,中楼层(共6层),1991年建板楼
北洼西里,3室1厅,64.9平米,584,89954元/平,2020.05.10,南西北,精装,中楼层(共17层),1991年建板塔结合
刘家窑南里,1室1厅,45.36平米,255,56217元/平,2020.05.10,东,精装,顶层(共6层),1991年建板楼
古城路小区,3室1厅,66.5平米,303,45564元/平,2020.05.10,南东北,简装,底层(共5层),1976年建板楼
汇鸿家园,3室1厅,112.03平米,595,53111元/平,2020.05.10,南北,其他,高楼层(共12层),2005年建板楼
嘉润花园,2室2厅,106.91平米,614,57385元/平,2020.05.10,东南,精装,中楼层(共30层),2001年建塔楼
紫竹院路62号院,3室1厅,168.55平米,945,56067元/平,2020.05.10,东,简装,中楼层(共26层),2001年建塔楼
百旺茉莉园,1室1厅,90.68平米,686,75651元/平,2020.05.10,西南,精装,高楼层(共9层),2005年建板塔结合
新城阳光,2室2厅,81.47平米,365,44802元/平,2020.05.10,西南,精装,中楼层(共13层),2012年建板楼
柏林爱乐二期,1室1厅,57.89平米,318,54932元/平,2020.05.10,东北,精装,低楼层(共21层),2005年建塔楼
北大地三里,2室1厅,55.7平米,323,57990元/平,2020.05.10,东北,简装,高楼层(共6层),1982年建塔楼
东亚首航国际,2房间1卫,68.07平米,112,16381元/平,2020.05.10,南,精装,中楼层(共13层),2013年建塔楼
科委宿舍,2室1厅,59.9平米,600,100167元/平,2020.05.10,南北,其他,底层(共14层),1984年建板塔结合
金顶街四区,1室1厅,64.02平米,302,47095元/平,2020.05.10,南,其他,中楼层(共6层),1999年建板楼
黄寺后身36号院,2室1厅,62.44平米,408,65343元/平,2020.05.10,东西,精装,顶层(共6层),1992年建板楼
建设巷小区,2室1厅,52.04平米,154,29555元/平,2020.05.10,南北,精装,中楼层(共6层),1987年建暂无数据
珠光逸景二期,2室1厅,80.16平米,269,33558元/平,2020.05.10,南北,简装,中楼层(共5层),2014年建暂无数据
